psu,finwgt,stratum,Q1,Q2,Q3,ECIGT,ECIGAR,ESLT,EELCIGT,EHOOKAH,EROLLCIGTS,EFLAVCIGAR,EPIPE,ESNUS,EDISSOLV,EBIDIS,CCIGT,CCIGAR,CSLT,CELCIGT,CHOOKAH,CROLLCIGTS,CPIPE,CSNUS,CDISSOLV,CBIDIS,Q50A,Q50B,Q50C,Q50D,Q50E,Q50F,Q50G
173584,1551.229720605,HU2,07,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1380.95356086,HU2,06,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1279.078177952,HU2,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1220.155232848,HU2,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1279.078177952,HU2,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1023.167728589,HU2,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1023.167728589,HU2,10,2,7,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1
173584,1353.398988684,HU2,10,2,7,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1220.155232848,HU2,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,3110.059158927,HU2,09,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1830.790384235,HU2,09,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1830.790384235,HU2,08,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,3429.071247039,HU2,09,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1660.468970274,HU2,08,1,5,1,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,1,NA
173584,2028.048033127,HU2,06,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1380.95356086,HU2,06,1,4,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1380.95356086,HU2,07,1,4,NA,NA,2,1,NA,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1805.432242395,HU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,976.033740266,HU2,09,2,7,1,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1023.167728589,HU2,10,2,7,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1279.078177952,HU2,10,1,7,1,NA,NA,NA,NA,2,1,2,2,2,2,2,NA,NA,NA,NA,2,2,2,2,1,NA,NA,NA,1,NA,NA,NA
173584,976.033740266,HU2,09,2,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,1,4,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,2,4,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,2,4,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,1,4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,06,2,4,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,1,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,09,2,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,10,1,6,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,4621.540897597,HU2,01,2,1,1,1,1,2,1,2,1,2,2,2,2,1,NA,1,2,2,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,08,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,08,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,08,1,6,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,08,2,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,09,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,09,1,6,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
173584,1761.698006459,HU2,08,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1761.698006459,HU2,09,1,6,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,2,7,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,08,1,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,08,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1564.898190296,HU2,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,1,7,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,2,7,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,1,1
173584,1594.189712455,HU2,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,2,7,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,1,7,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,1,7,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,2,7,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1594.189712455,HU2,09,2,7,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1801.351760923,HU2,10,2,NA,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,719.012418304,HU2,05,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,714.449169565,HU2,05,1,3,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,611.343306611,HU2,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,956.694083739,HU2,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,956.694083739,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,956.694083739,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1610.747258596,HU2,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1052.953187633,HU2,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1610.747258596,HU2,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1667.654487716,HU2,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,990.493805658,HU2,03,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1052.953187633,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,990.493805658,HU2,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1667.654487716,HU2,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1052.953187633,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,990.493805658,HU2,05,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1052.953187633,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1293.904444291,HU2,04,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173584,1293.904444291,HU2,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1667.654487716,HU2,04,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,956.694083739,HU2,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1052.953187633,HU2,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,990.493805658,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1610.747258596,HU2,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,956.694083739,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1772.814831029,HU2,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1052.953187633,HU2,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1052.953187633,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1772.814831029,HU2,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1052.953187633,HU2,05,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,768.507113807,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,990.493805658,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,956.694083739,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1667.654487716,HU2,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1667.654487716,HU2,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,956.694083739,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,990.493805658,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1052.953187633,HU2,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1667.654487716,HU2,04,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,594.543188548,HU2,06,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,594.543188548,HU2,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,649.510914692,HU2,05,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,NA,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,917.993866577,HU2,06,2,2,1,1,1,1,1,2,2,2,2,1,2,NA,1,1,1,1,2,2,2,1,2,NA,NA,NA,NA,1,NA,NA
173584,663.590606106,HU2,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,254.662085082,HU2,06,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1002.865809324,HU2,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,663.590606106,HU2,06,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,649.510914692,HU2,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1002.865809324,HU2,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1024.605307161,HU2,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,663.590606106,HU2,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,446.623376257,HU2,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,663.590606106,HU2,05,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,594.543188548,HU2,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1002.865809324,HU2,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1002.865809324,HU2,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,663.590606106,HU2,06,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,663.590606106,HU2,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,1002.865809324,HU2,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
173584,917.993866577,HU2,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
